UniversityLabel,AlumnusLabel,EmployerLabel,BirthPlaceLabel,ULocationLabel,OccupationLabel,DateOfDeathLabel,DateOfBirthLabel,FoundationDateLabel,ELocationLabel
Chalmers University of Technology,Leif Larsson,,,,,,,,
Royal Institute of Technology,Sven Erik Kulldorff,,,,,,,,
Stockholm University,Q28155272,,,,,,,,
Stockholm University,Mahmut Baran,,,,,,,,
Royal Institute of Technology,Harald Markson,,,,,,,,
Uppsala University,Valter Axelsson,,,,,,,,
Karolinska Institute,Birgitta Henriques-Normark,,,,,,,,
Swedish University of Agricultural Sciences,Ylva Lindqvist,,,,,,,,
Royal Institute of Technology,Bengt Fahlström,,,,,,,,
Chalmers University of Technology,Axel Eriksson,,,,,,,,
Karolinska Institute,Q28413516,,,,,,,,
Uppsala University,Erik Modin,,,,,,,,
Umeå University,Henrik Grönberg,,,,,,,,
Umeå University,Q28529806,,,,,,,,
Umeå University,Darja Isaksson,,,,,,,,
Lund University,Karl-Gustaf Pehrson,,,,,,,,
Karolinska Institute,Hanna L. Karlsson,,,,,,,,
Royal Institute of Technology,Torsten Holm,,,,,,,,
Lund University,Ervin Kohn,,,,,,,,
Uppsala University,Kajsa Hallberg Adu,,,,,,,,
Uppsala University,Marta E Alarcón-Riquelme,,,,,,,,
Stockholm University,Marta E Alarcón-Riquelme,,,,,,,,
Lund University,Johan Torgeby,,,,,,,,
Chalmers University of Technology,Pernilla Wittung-Stafshede,,,,,,,,
Lund University,Julie Lund,,,,,,,,
Karolinska Institute,Yihai cao,,,,,,,,
Umeå University,Pontus Skoglund,,,,,,,,
Luleå University of Technology,Ove Edfors,,,,,,,,
Stockholm University,Curt Rosell,,,,,,,,
Uppsala University,Kristina Hanspers,,,,,,,,
Stockholm University,Carl Rothlin,,,,,,,,
Stockholm University,Arvid Cronenberg,,,,,,,,
Karolinska Institute,Soniya Nityanand,,,,,,,,
Linköping University,Victoria Kawesa,,,,,,,,
Royal Institute of Technology,Sven Rosman,,,,,,,,
Royal Institute of Technology,Hugo Ruuth,,,,,,,,
Royal Institute of Technology,Jan-Olov Arman,,,,,,,,
Royal Institute of Technology,Q28868977,,,,,,,,
Lund University,Q28922691,,,,,,,,
Stockholm University,Ingrid Swartling,,,,,,,,
Uppsala University,Bengt O. Muthén,,,,,,,,
Lund University,Jacqueline Hoang Nguyen,,,,,,,,
Lund University,Charles Strömblad,,,,,,,,
Lund University,Agnes Lidbeck,,,,,,,,
Stockholm University,Jan-Robert Eklind,,,,,,,,
Stockholm University,Olof Santesson,,,,,,,,
Uppsala University,Ingemar Olsson,,,,,,,,
Uppsala University,Q29034048,,,,,,,,
Chalmers University of Technology,Q29033989,,,,,,,,
Royal Institute of Technology,Gunnar Lindqvist,,,,,,,,
Chalmers University of Technology,John Wahlberg,,,,,,,,
Royal Institute of Technology,Q29057319,,,,,,,,
Royal Institute of Technology,Gunnar Blomqvist,,,,,,,,
Luleå University of Technology,Q29057344,,,,,,,,
University of Gothenburg,Svenny Kopp,,,,,,,,
Lund University,Karl Henrik Johansson,,,,,,,,
Chalmers University of Technology,Q29381306,,,,,,,,
Örebro University,Q29381453,,,,,,,,
Uppsala University,Lennart Hirschfeldt,,,,,,,,
Royal Institute of Technology,Olov Söderman,,,,,,,,
Uppsala University,Eric Hallgren,,,,,,,,
Chalmers University of Technology,Anders Nilsson,,,,,,,,
Lund University,Fariba Karimi,,,,,,,,
Chalmers University of Technology,Robert J. Berman,,,,,,,,
Umeå University,Fariba Karimi,,,,,,,,
Chalmers University of Technology,Hans Nygren,,,,,,,,
Karolinska Institute,Jan Stjernswärd,,,,,,,,
Stockholm University,Samuli Ripatti,,,,,,,,
Örebro University,Johan Dennelind,,,,,,,,
Chalmers University of Technology,Robert Hult,,,,,,,,
Umeå University,Kaj Nystrom,,,,,,,,
Uppsala University,Gunnel Cederlöf,,,,,,,,
Uppsala University,Alexandra Anstrell,,,,,,,,
University of Gothenburg,Eva Lindh,,,,,,,,
Uppsala University,Q30064077,,,,,,,,
Uppsala University,Q30064280,,,,,,,,
Lund University,Gunnar Herrmann,,,,,,,,
Stockholm University,Andreas Hatzigeorgiou,,,,,,,,
Royal Institute of Technology,Q30064238,,,,,,,,
University of Gothenburg,Jakob Winther Forsbäck,,,,,,,,
University of Gothenburg,Daniel Friberg,,,,,,,,
Uppsala University,Håkan Sandberg,,,,,,,,
Royal Institute of Technology,Q30106583,,,,,,,,
Royal Institute of Technology,Lennart Green,,,,,,,,
Lund University,Mette Ingvartsen,,,,,,,,
Royal Institute of Technology,Dmitry Feichtner-Kozlov,,,,,,,,
Lund University,Q30229754,,,,,,,,
Royal Institute of Technology,Q30229759,,,,,,,,
Royal Institute of Technology,Herman Norgren,,,,,,,,
Lund University,Gustav Nordlund,,,,,,,,
Stockholm University,Gustav Nordlund,,,,,,,,
Lund University,Hans Jørgen Lysglimt Johansen,,,,,,,,
Karolinska Institute,Timo Lassmann,,,,,,,,
Uppsala University,Knut Lindberg,,,,,,,,
Uppsala University,Katarina Norén,,,,,,,,
Stockholm University,Gunnar Christianson,,,,,,,,
Stockholm University,Bo-Gustaf Westberg-Gren,,,,,,,,
Uppsala University,Q30346365,,,,,,,,
Stockholm University,David Aronowitsch,,,,,,,,
University of Gothenburg,Juha M. Alatalo,,,,,,,,
University of Gothenburg,Thomas G. Dahlgren,,,,,,,,
Karolinska Institute,Makiko Kumagai-Braesch,,,,,,,,
University of Gothenburg,Henrik Nilsson,,,,,,,,
Umeå University,Annakarin Nyberg,,,,,,,,
Royal Institute of Technology,Erik Törngren,,,,,,,,
Uppsala University,Ludmila Prokunina-Olsson,,,,,,,,
Karolinska Institute,David Lindsjö,,,,,,,,
Karolinska Institute,Q30905451,,,,,,,,
Lund University,Q30960803,,,,,,,,
Uppsala University,Krister Wennerberg,,,,,,,,
University of Gothenburg,Kåre Grytli,,,,,,,,
Chalmers University of Technology,Anna Holst,,,,,,,,
Royal Institute of Technology,Anna Holst,,,,,,,,
Royal Institute of Technology,Olof Hörberg,,,,,,,,
Karolinska Institute,Susanna C. Larsson,,,,,,,,
Stockholm University,Susanna C. Larsson,,,,,,,,
Stockholm University,Sten Stymne,,,,,,,,
Stockholm University,Mari Heidenborg,,,,,,,,
Lund University,Staffan Magnusson,,,,,,,,
Royal Institute of Technology,Victor Breikull,,,,,,,,
Royal Institute of Technology,Torbjörn Vogt,,,,,,,,
Royal Institute of Technology,Nils Hjelm,,,,,,,,
Chalmers University of Technology,Lisbeth Fall,,,,,,,,
Chalmers University of Technology,Karin Wall Benesch,,,,,,,,
Royal Institute of Technology,Kerstin Kärnekull,,,,,,,,
Royal Institute of Technology,Christina Engdahl,,,,,,,,
Uppsala University,Q31887864,,,,,,,,
Royal Institute of Technology,Sven Silow,,,,,,,,
Lund University,Karin Broberg,,,,,,,,
Royal Institute of Technology,Bernhard Schill,,,,,,,,
Royal Institute of Technology,Hilding Björklund,,,,,,,,
Royal Institute of Technology,Q33044091,,,,,,,,
Lund University,Vivi Vajda,,,,,,,,
Lund University,Nasra Ali,,,,,,,,
Karolinska Institute,Gunnar Tydén,,,,,,,,
Växjö University,Q33301508,,,,,,,,
University of Gothenburg,Lina Ikse,,,,,,,,
Stockholm University,Maria Ehren,,,,,,,,
Uppsala University,Curt Fredén,,,,,,,,
Uppsala University,Eric Oxenstierna,,,,,,,,
Lund University,Malcolm von Schantz,,,,,,,,
Uppsala University,Raviteja Inturi,,,,,,,,
Stockholm University,Bo Sjöberg,,,,,,,,
Lund University,Kim Wall,,,,,,,,
University of Gothenburg,Ellen Larsson,,,,,,,,
Karolinska Institute,Nils-Olof Jacobson,,,,,,,,
Lund University,Q37007195,,,,,,,,
Lund University,Q37011553,,,,,,,,
Uppsala University,Q37013207,,,,,,,,
Uppsala University,Q37013279,,,,,,,,
Stockholm University,Q37013145,,,,,,,,
Lund University,Sven Edling,,,,,,,,
Stockholm University,Q37013222,,,,,,,,
Stockholm University,Q37016346,,,,,,,,
Lund University,Jonas Ardö,,,,,,,,
Karolinska Institute,Susanne Bejerot,,,,,,,,
Stockholm University,Mats J. Olsson,,,,,,,,
Uppsala University,Ulf Göransson,,,,,,,,
Karolinska Institute,Daniel Falkstedt,,,,,,,,
Karolinska Institute,Tomas Hemmingsson,,,,,,,,
Karolinska Institute,Tianwei Gu,,,,,,,,
Uppsala University,Anders Larsson,,,,,,,,
Karolinska Institute,Oscar Franzén,,,,,,,,
Karolinska Institute,David S. Reiner,,,,,,,,
Karolinska Institute,Andrii Dinets,,,,,,,,
Karolinska Institute,Rickard Sandberg,,,,,,,,
Royal Institute of Technology,Lars Arvestad,,,,,,,,
Örebro University,Henrik Larsson,,,,,,,,
University of Gothenburg,Elisabet Sjökvist,,,,,,,,
Karolinska Institute,Ci Song,,,,,,,,
Uppsala University,Lili Milani,,,,,,,,
Swedish University of Agricultural Sciences,Örjan Carlborg,,,,,,,,
Karolinska Institute,Peter Stenvinkel,,,,,,,,
Karolinska Institute,Chengxuan Qiu,,,,,,,,
Karolinska Institute,Lars Frelin,,,,,,,,
University of Gothenburg,Bob Olsson,,,,,,,,
Karolinska Institute,Anders Eklund,,,,,,,,
Umeå University,Anders Eklund,,,,,,,,
Royal Institute of Technology,Isabelle Dussauge,,,,,,,,
Uppsala University,Fredrik Wärnberg,,,,,,,,
Karolinska Institute,Arne Elofsson,,,,,,,,
Karolinska Institute,Anne-Marie Boström,,,,,,,,
Royal Institute of Technology,Kathrin H Hopmann,,,,,,,,
Karolinska Institute,Karin Loré,,,,,,,,
Uppsala University,Mikael Häggström,,,,,,,,
Umeå University,Johan A. Stenberg,,,,,,,,
Lund University,Shemin Lu,,,,,,,,
University of Gothenburg,Malin C Erlandsson,,,,,,,,
Linköping University,Annika Malmström,,,,,,,,
Karolinska Institute,Marie Wahren-Herlenius,,,,,,,,
Linköping University,Anna Gréen,,,,,,,,
Umeå University,Jian Wu,,,,,,,,
Uppsala University,Johan Arnlöv,,,,,,,,
Royal Institute of Technology,Mikael Huss,,,,,,,,
Uppsala University,Erik Reuterswärd,,,,,,,,
Uppsala University,Herman Palmgren,,,,,,,,
Uppsala University,Q38772350,,,,,,,,
Uppsala University,Q38772627,,,,,,,,
Uppsala University,Adolf Lundevall,,,,,,,,
Lund University,Q38772207,,,,,,,,
Lund University,Q38772215,,,,,,,,
Stockholm University,Q38772150,,,,,,,,
Uppsala University,Q38773342,,,,,,,,
Lund University,Q38772287,,,,,,,,
Stockholm University,Q38772194,,,,,,,,
Lund University,Q38772320,,,,,,,,
Lund University,Knut Söderwall,,,,,,,,
Uppsala University,Q38773410,,,,,,,,
Uppsala University,Lars Lindmark,,,,,,,,
Stockholm University,Q38772363,,,,,,,,
Stockholm University,Q38772610,,,,,,,,
Stockholm University,Q38772619,,,,,,,,
Lund University,Q38772884,,,,,,,,
Stockholm University,Q38772874,,,,,,,,
Stockholm University,Q38773124,,,,,,,,
Stockholm University,Q38773396,,,,,,,,
Lund University,Erik Stridsberg,,,,,,,,
Stockholm University,Q38774308,,,,,,,,
Royal Institute of Technology,Q38772268,,,,,,,,
Royal Institute of Technology,Q38772958,,,,,,,,
Lund University,Sven Kjellström,,,,,,,,
Lund University,Erik Green,,,,,,,,
Karolinska Institute,Morana Vitezic,,,,,,,,
Royal Institute of Technology,Olof Beck,,,,,,,,
Karolinska Institute,Jan Albert,,,,,,,,
Lund University,Anton Nilsson,,,,,,,,
Lund University,Dan-Olof Rooth,,,,,,,,
Uppsala University,Jonas Eriksson,,,,,,,,
Karolinska Institute,Walter Osika,,,,,,,,
Linköping University,Karl-Eric Magnusson,,,,,,,,
Karolinska Institute,Rebecka Hultgren,,,,,,,,
Lund University,Stina M. Oredsson,,,,,,,,
Lund University,Jing Tang,,,,,,,,
University of Gothenburg,Tomas Bergström,,,,,,,,
Uppsala University,Bengt Westermark,,,,,,,,
Uppsala University,Andreas Rosenblad,,,,,,,,
Royal Institute of Technology,Ann-Christine Albertsson,,,,,,,,
Karolinska Institute,Lars Forsberg,,,,,,,,
Stockholm University,Gunnar Aronsson,,,,,,,,
Royal Institute of Technology,Göran Franzén,,,,,,,,
Uppsala University,Eva S Lindström,,,,,,,,
Karolinska Institute,Per Gustavsson,,,,,,,,
Uppsala University,Finn Rasmussen,,,,,,,,
Karolinska Institute,Stefan Knapp,,,,,,,,
Lund University,Mikael Sigvardsson,,,,,,,,
Swedish University of Agricultural Sciences,Lars Rönnegård,,,,,,,,
Karolinska Institute,Helene Norder,,,,,,,,
Karolinska Institute,Marianne Schultzberg,,,,,,,,
Karolinska Institute,Anders Rosén,,,,,,,,
Chalmers University of Technology,Hakan Olin,,,,,,,,
Lund University,Johan Tham,,,,,,,,
University of Gothenburg,Gerdt C Riise,,,,,,,,
Lund University,Anders Hakansson,,,,,,,,
University of Gothenburg,Lars Ljungström,,,,,,,,
Linnaeus University,Anders Bremer,,,,,,,,
Karolinska Institute,Sam Schulman,,,,,,,,
Royal Institute of Technology,Christofer Leygraf,,,,,,,,
Karolinska Institute,Zongli Zheng,,,,,,,,
Stockholm University,Marcin J Skwark,,,,,,,,
Uppsala University,J Peter Svensson,,,,,,,,
Royal Institute of Technology,Anders Lansner,,,,,,,,
Karolinska Institute,Asmundur Oddsson,,,,,,,,
Karolinska Institute,Per Wändell,,,,,,,,
Lund University,Petra F Wolffs,,,,,,,,
Stockholm University,Katarzyna Weintraub,,,,,,,,
Karolinska Institute,Mohsen Khademi,,,,,,,,
Karolinska Institute,Mattias Strand,,,,,,,,
Karolinska Institute,Ewa C Ellis,,,,,,,,
University of Gothenburg,Bengt Skoog,,,,,,,,
Karolinska Institute,Åke Wahlin,,,,,,,,
Lund University,David Gisselsson,,,,,,,,
Karolinska Institute,Sandra Tamm,,,,,,,,
Swedish University of Agricultural Sciences,Muhammad Ahsan,,,,,,,,
Linköping University,Amir Fallahshahroudi,,,,,,,,
Chalmers University of Technology,Juris Kiskis,,,,,,,,
Uppsala University,Andrey V. Zavialov,,,,,,,,
Uppsala University,Erik Gullberg,,,,,,,,
Stockholm University,Beatrice Fihn,,,,,,,,
Karolinska Institute,Siavash Maghsoudlou,,,,,,,,
Karolinska Institute,Shahram Bahmanyar,,,,,,,,
Karolinska Institute,Marika Berglund,,,,,,,,
Swedish University of Agricultural Sciences,Hadrien Gourlé,,,,,,,,
Stockholm University,Peter Mellroth,,,,,,,,
Luleå University of Technology,Jan O. Pralits,,,,,,,,
Karolinska Institute,Abdul Rashid Qureshi,,,,,,,,
Karolinska Institute,Isabelle Magalhaes,,,,,,,,
Royal Institute of Technology,Seth Söderholm,,,,,,,,
Uppsala University,Conrad L. Lönnqvist,,,,,,,,
Stockholm University,Jöran Mueller,,,,,,,,
Stockholm University,Q42302492,,,,,,,,
Stockholm University,Q42302503,,,,,,,,
Stockholm University,Q42302534,,,,,,,,
Uppsala University,Hannu Koskinen,,,,,,,,
Karolinska Institute,Benjamin Hon Kei Yip,,,,,,,,
Lund University,Florens Luoga,,,,,,,,
Karolinska Institute,Jorge B. Aquino,,,,,,,,
Linköping University,Roger Gabrielsson,,,,,,,,
Royal Institute of Technology,Ingeborg Krafft,,,,,,,,
Uppsala University,Eva B. Brittebo,,,,,,,,
Lund University,Paul F Mengel,,,,,,,,
Karolinska Institute,Cormac McGrath,,,,,,,,
University of Gothenburg,Johanne Lykke Holm,,,,,,,,
Uppsala University,Q42393357,,,,,,,,
Uppsala University,Q42393406,,,,,,,,
Uppsala University,Q42393412,,,,,,,,
Uppsala University,Q42393650,,,,,,,,
Uppsala University,Q42393659,,,,,,,,
Uppsala University,Q42393661,,,,,,,,
Uppsala University,Q42393768,,,,,,,,
Lund University,Q42393385,,,,,,,,
Lund University,Q42393467,,,,,,,,
Lund University,Q42393469,,,,,,,,
Stockholm University,Q42393401,,,,,,,,
Stockholm University,Q42393434,,,,,,,,
Lund University,Q42393685,,,,,,,,
Lund University,Q42393793,,,,,,,,
Stockholm University,Q42393740,,,,,,,,
Stockholm University,Sven Brodén,,,,,,,,
Royal Institute of Technology,Q42378070,,,,,,,,
University of Gothenburg,Teresa Lagergård,,,,,,,,
Karolinska Institute,Annette Sköld,,,,,,,,
Chalmers University of Technology,Q42393347,,,,,,,,
Royal Institute of Technology,Q42393525,,,,,,,,
Royal Institute of Technology,Q42393746,,,,,,,,
Royal Institute of Technology,Q42393809,,,,,,,,
Uppsala University,Marie W. Lindholm,,,,,,,,
Uppsala University,Johan Israel Näslund,,,,,,,,
Karolinska Institute,Jessica M Lindvall,,,,,,,,
University of Gothenburg,Tomas Tjus,,,,,,,,
Lund University,David Silvermyr,,,,,,,,
Linköping University,Zafar Hussain Ibupoto,,,,,,,,
Umeå University,Anders Sjöstedt,,,,,,,,
Karolinska Institute,Ingrid Mogren,,,,,,,,
Karolinska Institute,Stefan Spulber,,,,,,,,
Karolinska Institute,Sven V. Larsson,,,,,,,,
Royal Institute of Technology,Jiyuan Tu,,,,,,,,
Uppsala University,Q42566586,,,,,,,,
Lund University,Q42566600,,,,,,,,
Stockholm University,Q42566556,,,,,,,,
Stockholm University,Ove Lindh,,,,,,,,
Stockholm University,Johanna Havemann,,,,,,,,
Karolinska Institute,Marie Nilsson,,,,,,,,
Uppsala University,Anna Sarkadi,,,,,,,,
Stockholm University,Tommy Nyberg,,,,,,,,
Karolinska Institute,Oleg Shupliakov,,,,,,,,
Umeå University,Stefan Thor,,,,,,,,
Linköping University,Ulrica Nilsson,,,,,,,,
Uppsala University,Linn Fagerberg,,,,,,,,
Uppsala University,Per Tynelius,,,,,,,,
Lund University,Hongqi Xu,,,,,,,,
Karolinska Institute,Maria Bondesson,,,,,,,,
Lund University,Q42712342,,,,,,,,
Uppsala University,Ala Talabani,,,,,,,,
Swedish University of Agricultural Sciences,Therese Rehn,,,,,,,,
Umeå University,Peter Hambäck,,,,,,,,
Uppsala University,Jenny Presto,,,,,,,,
Uppsala University,Olle Eriksson,,,,,,,,
Karolinska Institute,Qiaolin Deng,,,,,,,,
Lund University,Ossian Larsén,,,,,,,,
Lund University,Johan Palmfeldt,,,,,,,,
Stockholm University,Kariem Ezzat,,,,,,,,
Uppsala University,Aileen King,,,,,,,,
Umeå University,Jan Lexell,,,,,,,,
Karolinska Institute,Anna Nilsson,,,,,,,,
Karolinska Institute,Lars Naver,,,,,,,,
University of Gothenburg,Johan Mölne,,,,,,,,
Chalmers University of Technology,Britt-marie Wilén,,,,,,,,
Uppsala University,Lars Gustafsson,,,,,,,,
Karolinska Institute,Zoltan Nagy,,,,,,,,
Umeå University,Pär Nordin,,,,,,,,
Karolinska Institute,Mats Eriksson,,,,,,,,
Lund University,Peter Johansson,,,,,,,,
Stockholm University,Sridhar Mandali,,,,,,,,
Uppsala University,Hans Garmo,,,,,,,,
Lund University,Huiling Mu,,,,,,,,
Royal Institute of Technology,Karl Sundberg,,,,,,,,
University of Gothenburg,Erik Wernersson,,,,,,,,
Umeå University,Karl-Fredrik Norrback,,,,,,,,
Lund University,Oleg Mirzov,,,,,,,,
Karolinska Institute,Martin Lagging,,,,,,,,
Uppsala University,Kent W. Nilsson,,,,,,,,
Karolinska Institute,Erik Hemmingsson,,,,,,,,
Lund University,Alexander Goncharov,,,,,,,,
Karolinska Institute,Sophie Erhardt,,,,,,,,
Lund University,David Andersson,,,,,,,,
Karolinska Institute,Max Bell,,,,,,,,
Linköping University,Peter Garvin,,,,,,,,
Karolinska Institute,Gerard Bannenberg,,,,,,,,
Linköping University,Stergios Kechagias,,,,,,,,
Karolinska Institute,Elena Pavlova,,,,,,,,
Umeå University,Jiguo Yu,,,,,,,,
Lund University,Gunnar Hägglund,,,,,,,,
Karolinska Institute,Paul Gerdhem,,,,,,,,
Swedish University of Agricultural Sciences,Mathias Nilsson,,,,,,,,
Lund University,Alia Humaid Al Qassimi,,,,,,,,
Lund University,Q43234473,,,,,,,,
Swedish University of Agricultural Sciences,Hannele Tuominen,,,,,,,,
Uppsala University,Q43261500,,,,,,,,
Karolinska Institute,Patrik Fazio,,,,,,,,
University of Gothenburg,Hakon Leffler,,,,,,,,
University of Gothenburg,Mikael Ejdebäck,,,,,,,,
Umeå University,Fernando Tavares,,,,,,,,
Karlstad University,Susanne Rappmann,,,,,,,,
Linköping University,Martin Lundqvist,,,,,,,,
Chalmers University of Technology,Åke Hörnell,,,,,,,,
Karolinska Institute,Gabriel Riva,,,,,,,,
Lund University,Erik Lind,,,,,,,,
Chalmers University of Technology,Q43670215,,,,,,,,
Karolinska Institute,Andreas Kalckert,,,,,,,,
Karolinska Institute,Gunilla Ajne,,,,,,,,
Umeå University,Maria Josefsson,,,,,,,,
Stockholm University,Johannes Bjerva,,,,,,,,
Karolinska Institute,Tobias Nordström,,,,,,,,
Karolinska Institute,Jan Adolfsson,,,,,,,,
Stockholm University,Ingela Brimberg,,,,,,,,
Uppsala University,Jakob Makeléer,,,,,,,,
Lund University,Junwei Zhu,,,,,,,,
Uppsala University,Q44472835,,,,,,,,
Luleå University of Technology,Q44472537,,,,,,,,
Linköping University,Christian Ståhl,,,,,,,,
Karolinska Institute,Emma Hovén,,,,,,,,
Swedish University of Agricultural Sciences,Sara Hallin,,,,,,,,
University of Gothenburg,Ann Hellström,,,,,,,,
Stockholm University,Moataz Dowaidar,,,,,,,,
Stockholm University,Ny Björn Gustafsson,,,,,,,,
Uppsala University,Anders Gustaf Örbom,,,,,,,,
Uppsala University,Yanjaa,,,,,,,,
Karolinska Institute,Katarina Westling,,,,,,,,
University of Gothenburg,AnnaSofia Mååg,,,,,,,,
Karolinska Institute,Marco Gallio,,,,,,,,
Stockholm University,Q45174956,,,,,,,,
University of Gothenburg,Anders Hultqvist,,,,,,,,
Karolinska Institute,Leif Friberg,,,,,,,,
Uppsala University,Anders Løøv,,,,,,,,
Umeå University,Urban Lindgren,,,,,,,,
Swedish University of Agricultural Sciences,Eva Forsgren,,,,,,,,
Linköping University,Q45776379,,,,,,,,
Lund University,Bengt Zöller,,,,,,,,
Karolinska Institute,Lena M Hansson,,,,,,,,
Karolinska Institute,Mahmood Jeddi-Tehrani,,,,,,,,
Linköping University,Einar Heiberg,,,,,,,,
Uppsala University,Anders R Nilsson,,,,,,,,
Uppsala University,Björgvin Hjörvarsson,,,,,,,,
Stockholm University,Anne-Sophie Crépin,,,,,,,,
University of Gothenburg,Susanne P. Baden,,,,,,,,
